date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:54:49	85024/85024	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:54:50%20GMT	https://static.wixstatic.com/media/d4c660_abad0459c37446f897c2a199fdd133f5~mv2.png/v1/fill/w_182,h_182,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/ia_500000457.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/d4c660_abad0459c37446f897c2a199fdd133f5_mv2.png/v1/fill/w_182,h_182,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/ia_500000457.png	(from https://www.phslot8.com/pgslot)
10:54:49	23038/23038	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:54:50%20GMT	https://static.wixstatic.com/media/d4c660_ddbdad6216a7434aadc9e25d31034428~mv2.png/v1/fill/w_64,h_106,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ia_500000386.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/d4c660_ddbdad6216a7434aadc9e25d31034428_mv2.png/v1/fill/w_64,h_106,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ia_500000386.png	(from https://www.phslot8.com/pgslot)
10:54:50	22473/22473	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:54:51%20GMT	https://static.wixstatic.com/media/d4c660_b5af1fa320ce457eb1cc7cb94406ce62~mv2.png/v1/fill/w_56,h_122,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ia_500000450.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/d4c660_b5af1fa320ce457eb1cc7cb94406ce62_mv2.png/v1/fill/w_56,h_122,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ia_500000450.png	(from https://www.phslot8.com/pgslot)
10:54:50	4865/4865	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:54:51%20GMT	https://static.wixstatic.com/media/d4c660_3b6a8b19573840e7a47c20f8b9bb7c48~mv2.png/v1/crop/x_2,y_95,w_497,h_205/fill/w_53,h_22,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ia_500000482-removebg-preview.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/d4c660_3b6a8b19573840e7a47c20f8b9bb7c48_mv2.png/v1/crop/x_2,y_95,w_497,h_205/fill/w_53,h_22,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/ia_500000482-removebg-preview.png	(from https://www.phslot8.com/pgslot)
10:54:51	21386/21386	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:54:52%20GMT	https://static.wixstatic.com/media/17ea77_098c3e9be53943a7be469d7f032b874f~mv2.png/v1/crop/x_18,y_44,w_206,h_79/fill/w_257,h_98,al_c,lg_1,q_95,enc_avif,quality_auto/bng.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_098c3e9be53943a7be469d7f032b874f_mv2.png/v1/crop/x_18,y_44,w_206,h_79/fill/w_257,h_98,al_c,lg_1,q_95,enc_avif,quality_auto/bng.png	(from https://www.phslot8.com/bngslot)
10:54:52	285957/285957	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:54:53%20GMT	https://static.wixstatic.com/media/17ea77_711ce557b86f4345995ac489769896b2~mv2.png/v1/fill/w_332,h_301,al_c,lg_1,q_95,enc_avif,quality_auto/BNG-05.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_711ce557b86f4345995ac489769896b2_mv2.png/v1/fill/w_332,h_301,al_c,lg_1,q_95,enc_avif,quality_auto/BNG-05.png	(from https://www.phslot8.com/bngslot)
10:54:52	132278/132278	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:54:53%20GMT	https://static.wixstatic.com/media/17ea77_2919bb49a04044ddabf177a83b70d9c0~mv2.png/v1/fill/w_323,h_301,al_c,lg_1,q_95,enc_avif,quality_auto/BNG-6.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_2919bb49a04044ddabf177a83b70d9c0_mv2.png/v1/fill/w_323,h_301,al_c,lg_1,q_95,enc_avif,quality_auto/BNG-6.png	(from https://www.phslot8.com/bngslot)
10:54:52	15735/15735	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:54:53%20GMT	https://static.wixstatic.com/media/17ea77_3174ae84c6c2426c89385359293709bf~mv2.png/v1/fill/w_83,h_64,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/BNG-1.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_3174ae84c6c2426c89385359293709bf_mv2.png/v1/fill/w_83,h_64,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/BNG-1.png	(from https://www.phslot8.com/bngslot)
10:54:53	5588/5588	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:54:54%20GMT	https://static.wixstatic.com/media/17ea77_f6fe6572f88a455f920f4748eaa2729f~mv2.png/v1/fill/w_50,h_32,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/BNG-2.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_f6fe6572f88a455f920f4748eaa2729f_mv2.png/v1/fill/w_50,h_32,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/BNG-2.png	(from https://www.phslot8.com/bngslot)
10:54:53	21747/21747	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:54:54%20GMT	https://static.wixstatic.com/media/17ea77_cc441f329ba34c44be4d3b3365811002~mv2.png/v1/fill/w_83,h_93,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/BNG-3.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_cc441f329ba34c44be4d3b3365811002_mv2.png/v1/fill/w_83,h_93,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/BNG-3.png	(from https://www.phslot8.com/bngslot)
10:54:54	22450/22450	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:54:54%20GMT	https://static.wixstatic.com/media/17ea77_71a288f656874cf3953195237c7148a1~mv2.png/v1/fill/w_104,h_67,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/BNG-04.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_71a288f656874cf3953195237c7148a1_mv2.png/v1/fill/w_104,h_67,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/BNG-04.png	(from https://www.phslot8.com/bngslot)
10:54:55	18939/18939	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:54:55%20GMT	https://static.wixstatic.com/media/17ea77_f7ec3941ca3e4cbda3e7b10e10c466e5~mv2.png/v1/crop/x_31,y_38,w_313,h_282/fill/w_78,h_71,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/BNG-07.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_f7ec3941ca3e4cbda3e7b10e10c466e5_mv2.png/v1/crop/x_31,y_38,w_313,h_282/fill/w_78,h_71,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/BNG-07.png	(from https://www.phslot8.com/bngslot)
10:54:55	378063/378063	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:54:56%20GMT	https://static.wixstatic.com/media/17ea77_8955f99a56b04886adbb480f95e2fbca~mv2.png/v1/crop/x_0,y_0,w_400,h_405/fill/w_424,h_429,al_c,lg_1,q_95,enc_avif,quality_auto/10075-removebg-preview%20(1).png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_8955f99a56b04886adbb480f95e2fbca_mv2.png/v1/crop/x_0,y_0,w_400,h_405/fill/w_424,h_429,al_c,lg_1,q_95,enc_avif,quality_auto/10075-removebg-preview%20(1).png	(from https://www.phslot8.com/yggdrasilslot)
10:54:55	13952/13952	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:54:56%20GMT	https://static.wixstatic.com/media/17ea77_8653e90248734c7aa47819fe353acef5~mv2.jpg/v1/fill/w_210,h_148,al_c,q_90,enc_avif,quality_auto/10050.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_8653e90248734c7aa47819fe353acef5_mv2.jpg/v1/fill/w_210,h_148,al_c,q_90,enc_avif,quality_auto/10050.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:54:56	11935/11935	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:54:57%20GMT	https://static.wixstatic.com/media/17ea77_b2f122d9136b4e98a290718567a647aa~mv2.jpg/v1/fill/w_210,h_148,al_c,q_90,enc_avif,quality_auto/10073.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_b2f122d9136b4e98a290718567a647aa_mv2.jpg/v1/fill/w_210,h_148,al_c,q_90,enc_avif,quality_auto/10073.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:54:56	12969/12969	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:54:57%20GMT	https://static.wixstatic.com/media/17ea77_33b658a36f87472a8407c2210f8fb7bd~mv2.jpg/v1/fill/w_210,h_148,al_c,q_90,enc_avif,quality_auto/10076.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_33b658a36f87472a8407c2210f8fb7bd_mv2.jpg/v1/fill/w_210,h_148,al_c,q_90,enc_avif,quality_auto/10076.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:54:57	12907/12907	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:54:57%20GMT	https://static.wixstatic.com/media/17ea77_786e860c23e94d67b5088684d6ead5e3~mv2.jpg/v1/fill/w_210,h_148,al_c,q_90,enc_avif,quality_auto/10074.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_786e860c23e94d67b5088684d6ead5e3_mv2.jpg/v1/fill/w_210,h_148,al_c,q_90,enc_avif,quality_auto/10074.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:54:57	1260/1260	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:54:58%20GMT	https://static.wixstatic.com/media/17ea77_fa5a5265782b417c83f55fd286baf702~mv2.jpg/v1/fill/w_53,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10077.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_fa5a5265782b417c83f55fd286baf702_mv2.jpg/v1/fill/w_53,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10077.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:54:57	1345/1345	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:54:58%20GMT	https://static.wixstatic.com/media/17ea77_a9ec8a29a5fa46fdb690d04b47ab95b5~mv2.jpg/v1/fill/w_53,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10051.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_a9ec8a29a5fa46fdb690d04b47ab95b5_mv2.jpg/v1/fill/w_53,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10051.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:54:58	1358/1358	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:54:58%20GMT	https://static.wixstatic.com/media/17ea77_10eed198bf044ced99877636e81c3d79~mv2.jpg/v1/fill/w_53,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10079.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_10eed198bf044ced99877636e81c3d79_mv2.jpg/v1/fill/w_53,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10079.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:54:58	1298/1298	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:54:59%20GMT	https://static.wixstatic.com/media/17ea77_8d7767ca85e14a569e83cbf2df592c47~mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10080.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_8d7767ca85e14a569e83cbf2df592c47_mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10080.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:54:58	1227/1227	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:54:59%20GMT	https://static.wixstatic.com/media/17ea77_0a4ff5a7cd55496680056319569954fb~mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10071.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_0a4ff5a7cd55496680056319569954fb_mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10071.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:54:59	1303/1303	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:55:00%20GMT	https://static.wixstatic.com/media/17ea77_ca88fab327514ee387bafc2b67b2d02b~mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10069.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_ca88fab327514ee387bafc2b67b2d02b_mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10069.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:54:59	1277/1277	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:55:00%20GMT	https://static.wixstatic.com/media/17ea77_bb025a1bcc4441b9b91f837fcc210174~mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10053.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_bb025a1bcc4441b9b91f837fcc210174_mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10053.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:54:59	1268/1268	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:55:00%20GMT	https://static.wixstatic.com/media/17ea77_73e7a7c594d349f38c942596cfe09d0a~mv2.jpg/v1/fill/w_53,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10082.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_73e7a7c594d349f38c942596cfe09d0a_mv2.jpg/v1/fill/w_53,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10082.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:55:00	1224/1224	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:55:01%20GMT	https://static.wixstatic.com/media/17ea77_203ef52e16524de39e5bfad6b8288093~mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10085.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_203ef52e16524de39e5bfad6b8288093_mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10085.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:55:00	1123/1123	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:55:01%20GMT	https://static.wixstatic.com/media/17ea77_01972d1698554282aa6dfd34497f3502~mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10054.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_01972d1698554282aa6dfd34497f3502_mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10054.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:55:00	1314/1314	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:55:01%20GMT	https://static.wixstatic.com/media/17ea77_72c1cbb24672498a929443ff0c1aaa05~mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10084.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_72c1cbb24672498a929443ff0c1aaa05_mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10084.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:55:01	1304/1304	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:55:02%20GMT	https://static.wixstatic.com/media/17ea77_07a76be1302b4a8e812e584b5eebc01a~mv2.jpg/v1/fill/w_53,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10086.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_07a76be1302b4a8e812e584b5eebc01a_mv2.jpg/v1/fill/w_53,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10086.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:55:01	1375/1375	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:55:02%20GMT	https://static.wixstatic.com/media/17ea77_03942c200081459e80e532fab66d40d7~mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10088.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_03942c200081459e80e532fab66d40d7_mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10088.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:55:02	1425/1425	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:55:02%20GMT	https://static.wixstatic.com/media/17ea77_3a03ab87586540ba8e8fb2f4a1b51b5b~mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10064.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_3a03ab87586540ba8e8fb2f4a1b51b5b_mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10064.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:55:02	1359/1359	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:55:03%20GMT	https://static.wixstatic.com/media/17ea77_db87a138db634cdd97dc3eaf93fe7b5a~mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10087.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_db87a138db634cdd97dc3eaf93fe7b5a_mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10087.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:55:02	1320/1320	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:55:03%20GMT	https://static.wixstatic.com/media/17ea77_f1cbb1f2de314a6f8ab04b520c6ddb28~mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10063.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_f1cbb1f2de314a6f8ab04b520c6ddb28_mv2.jpg/v1/fill/w_52,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/10063.jpg	(from https://www.phslot8.com/yggdrasilslot)
10:55:03	6147/6147	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:55:03%20GMT	https://static.wixstatic.com/media/17ea77_ff738d659d734e918462b7d799cf1304~mv2.png/v1/fill/w_53,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Reel%20Desire.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_ff738d659d734e918462b7d799cf1304_mv2.png/v1/fill/w_53,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Reel%20Desire.png	(from https://www.phslot8.com/yggdrasilslot)
10:55:03	5904/5904	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:55:04%20GMT	https://static.wixstatic.com/media/17ea77_d968bd551e564398b42c226e7f094613~mv2.png/v1/fill/w_52,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Labyrinth%20of%20Knossos%20MultiJump.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_d968bd551e564398b42c226e7f094613_mv2.png/v1/fill/w_52,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Labyrinth%20of%20Knossos%20MultiJump.png	(from https://www.phslot8.com/yggdrasilslot)
10:55:03	6155/6155	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:55:04%20GMT	https://static.wixstatic.com/media/17ea77_3c8613cae8a14258a37f03fe1ed618e0~mv2.png/v1/crop/x_0,y_0,w_237,h_167/fill/w_53,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/TikiPop.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_3c8613cae8a14258a37f03fe1ed618e0_mv2.png/v1/crop/x_0,y_0,w_237,h_167/fill/w_53,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/TikiPop.png	(from https://www.phslot8.com/yggdrasilslot)
10:55:04	5563/5563	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:55:05%20GMT	https://static.wixstatic.com/media/17ea77_6733581533b641f39a8a6cd16e31ef28~mv2.png/v1/fill/w_52,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Frost%20Queen%20Jackpots.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_6733581533b641f39a8a6cd16e31ef28_mv2.png/v1/fill/w_52,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Frost%20Queen%20Jackpots.png	(from https://www.phslot8.com/yggdrasilslot)
10:55:04	24682/24682	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:55:05%20GMT	https://static.wixstatic.com/media/17ea77_72156ce34d0049c5a4dc48432f97c8a6~mv2.png/v1/fill/w_92,h_81,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ygg%20slot.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_72156ce34d0049c5a4dc48432f97c8a6_mv2.png/v1/fill/w_92,h_81,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ygg%20slot.png	(from https://www.phslot8.com/yggdrasilslot)
10:55:04	19181/19181	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:55:05%20GMT	https://static.wixstatic.com/media/17ea77_dbb995bc216142119e9f11005b23d6f6~mv2.png/v1/fill/w_80,h_80,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ygg%20slot.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_dbb995bc216142119e9f11005b23d6f6_mv2.png/v1/fill/w_80,h_80,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ygg%20slot.png	(from https://www.phslot8.com/yggdrasilslot)
10:55:05	18668/18668	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:55:06%20GMT	https://static.wixstatic.com/media/17ea77_4616dc24197c4b35a8e0e78b94da966d~mv2.png/v1/fill/w_96,h_70,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ygg%20slot.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_4616dc24197c4b35a8e0e78b94da966d_mv2.png/v1/fill/w_96,h_70,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ygg%20slot.png	(from https://www.phslot8.com/yggdrasilslot)
10:55:06	33992/33992	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:55:06%20GMT	https://static.wixstatic.com/media/17ea77_225dd59d832743e7bd5f9d3456a2b800~mv2.png/v1/fill/w_102,h_120,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ygg%20slot.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_225dd59d832743e7bd5f9d3456a2b800_mv2.png/v1/fill/w_102,h_120,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ygg%20slot.png	(from https://www.phslot8.com/yggdrasilslot)
10:55:06	69412/69412	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2003:55:07%20GMT	https://static.wixstatic.com/media/3b2fb2_24f3ceac1747495e9cc750bf4f3d6683~mv2.jpg/v1/fill/w_847,h_310,al_c,q_90,enc_avif,quality_auto/slot01_jpg%20(1).jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/3b2fb2_24f3ceac1747495e9cc750bf4f3d6683_mv2.jpg/v1/fill/w_847,h_310,al_c,q_90,enc_avif,quality_auto/slot01_jpg%20(1).jpg	(from https://www.phslot8.com/freetrialslots)
10:55:06	17099/17099	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:55:07%20GMT	https://static.wixstatic.com/media/17ea77_0050c712ef3049968f160e6653a29196~mv2.png/v1/fill/w_171,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/5%e6%98%9f.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_0050c712ef3049968f160e6653a29196_mv2.png/v1/fill/w_171,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/5%e6%98%9f.png	(from https://www.phslot8.com/freetrialslots)
